transaksie_id,datum,winkel_naam,klient_id,produk_kategorie,produk,verkoopsprys,kosprys,hoeveelheid,verkoopsprys_genormaliseer,kosprys_genormaliseer,hoeveelheid_gestandaardiseer,totale_inkomste,log_totale_inkomste,tipe_Bed,tipe_Droër,tipe_Eetstel,tipe_Kas,tipe_Lessenaar,tipe_Mikrogolf,tipe_Stoof,tipe_Wasmajien,tipe_Yskas,jaar,maand,kwartaal,dag_van_week,winsmarge,bruto_wins,maand_naam,is_naweek,seisoen,verkope_kategorie,winsmarge_kategorie,markup_pct,bydrae_marge,wins_opslag_pct,jaar_maand
T00327,2025-08-30,Stellenbosch,K0088,Meubels,Bank,12844.01,9151.23,1,0.5453401475568341,0.5470340435368293,-0.4123517295081363,12844.01,9.460710688056722,False,False,False,False,False,False,False,False,False,2025,8,3,5,28.750989760985863,3692.7800000000007,August,True,Winter,Medium,Gemiddeld,40.35282688775171,3642.7800000000007,40.35282688775171,2025-08
T00329,2025-10-07,Paarl,K0182,Meubels,Bed,8788.9,6167.4,1,0.3521964439660305,0.3488366531959157,-0.4123517295081363,8788.9,9.081358614050233,True,False,False,False,False,False,False,False,False,2025,10,4,1,29.827395919853455,2621.5,October,False,Lente,Medium,Gemiddeld,42.505756072250875,2571.5,42.505756072250875,2025-10
T00330,2024-10-26,Stellenbosch,K0043,Toestelle,Yskas,8158.03,5390.37,1,0.3221482903316456,0.2972233514271821,-0.4123517295081363,8158.03,9.006880568343231,False,False,False,False,False,False,False,False,True,2024,10,4,5,33.92559233050136,2767.66,October,True,Lente,Medium,Goed,51.34452737010632,2717.66,51.34452737010632,2024-10
T00331,2025-03-07,Worcester,K0144,Meubels,Lessenaar,5371.12,3681.44,1,0.1894085819207155,0.183709690704119,-0.4123517295081363,5371.12,8.588977895442781,False,False,False,False,True,False,False,False,False,2025,3,1,4,31.45861570771087,1689.6799999999998,March,False,Herfs,Medium,Goed,45.89725759485418,1639.6799999999998,45.89725759485418,2025-03
T00332,2025-09-10,Paarl,K0048,Meubels,Kas,5510.96,5045.4,1,0.1960691202316709,0.2743091258359438,-0.4123517295081363,5510.96,8.614675555773113,False,False,False,True,False,False,False,False,False,2025,9,3,2,8.447892926096367,465.5600000000004,September,False,Lente,Medium,Swak,9.227415071153931,415.5600000000004,9.227415071153931,2025-09
T00333,2025-09-16,Paarl,K0116,Meubels,Lessenaar,2461.88,1737.93,2,0.0508423313789276,0.0546143300094853,1.3670760041350831,4923.76,8.50203082145433,False,False,False,False,True,False,False,False,False,2025,9,3,1,29.406388613579864,723.95,September,False,Lente,Laag,Gemiddeld,41.65587796976863,673.95,41.65587796976863,2025-09
T00334,2025-09-13,Paarl,K0193,Meubels,Bank,9479.78,6753.3,1,0.3851028563535649,0.3877543700231952,-0.4123517295081363,9479.78,9.157021870345393,False,False,False,False,False,False,False,False,False,2025,9,3,5,28.761005002225794,2726.4800000000005,September,True,Lente,Medium,Gemiddeld,40.37255860098027,2676.4800000000005,40.37255860098027,2025-09
T00335,2024-09-03,Worcester,K0084,Meubels,Lessenaar,4518.42,3020.51,1,0.148794730249151,0.1398081945739709,-0.4123517295081363,4518.42,8.416138946008672,False,False,False,False,True,False,False,False,False,2024,9,3,1,33.15119001774956,1497.9099999999999,September,False,Lente,Laag,Goed,49.59129418541901,1447.9099999999999,49.59129418541901,2024-09
T00337,2025-12-23,Worcester,K0101,Toestelle,Droër,7495.29,5245.59,1,0.2905821779160097,0.2876065105972564,-0.4123517295081363,7495.29,8.922163510469817,False,True,False,False,False,False,False,False,False,2025,12,4,1,30.014849325376336,2249.7,December,False,Somer,Medium,Goed,42.88745403281613,2199.7,42.88745403281613,2025-12
T00338,2024-10-25,Paarl,K0173,Toestelle,Mikrogolf,1394.43,915.72,1,0.0,0.0,-0.4123517295081363,1394.43,7.240957890485727,False,False,False,False,False,True,False,False,False,2024,10,4,4,34.330156407994664,478.71000000000004,October,False,Lente,Laag,Goed,52.27689686803827,428.71000000000004,52.27689686803827,2024-10
T00339,2025-05-01,Worcester,K0062,Meubels,Bank,8303.53,5840.03,1,0.3290784127876239,0.3270914868573827,-0.4123517295081363,8303.53,9.024556428031776,False,False,False,False,False,False,False,False,False,2025,5,2,3,29.668105010760492,2463.500000000001,May,False,Herfs,Medium,Gemiddeld,42.18300248457629,2413.500000000001,42.18300248457629,2025-05
T00341,2025-08-02,Paarl,K0048,Meubels,Lessenaar,5132.78,3514.93,1,0.1780565174110396,0.1726494602400291,-0.4123517295081363,5132.78,8.543597508935214,False,False,False,False,True,False,False,False,False,2025,8,3,5,31.519956047210286,1617.85,August,True,Winter,Medium,Goed,46.02794365748393,1567.85,46.02794365748393,2025-08
T00342,2025-11-11,Worcester,K0074,Meubels,Lessenaar,6770.69,4744.08,1,0.2560696917881621,0.2542943000390572,-0.4123517295081363,6770.69,8.820505965477537,False,False,False,False,True,False,False,False,False,2025,11,4,1,29.932104408856407,2026.6099999999997,November,False,Lente,Medium,Gemiddeld,42.718714692838226,1976.6099999999997,42.718714692838226,2025-11
T00343,2024-11-21,Stellenbosch,K0092,Toestelle,Mikrogolf,2270.32,1533.86,1,0.041718384590837,0.041059220822008,-0.4123517295081363,2270.32,7.728116439268475,False,False,False,False,False,True,False,False,False,2024,11,4,3,32.4385989640227,736.4600000000003,November,False,Lente,Laag,Goed,48.01350840363529,686.4600000000003,48.01350840363529,2024-11
T00344,2024-07-10,Paarl,K0144,Meubels,Bank,9875.39,6322.64,1,0.4039456449776855,0.3591482871953472,-0.4123517295081363,9875.39,9.197902339357306,False,False,False,False,False,False,False,False,False,2024,7,3,2,35.97579437369055,3552.749999999999,July,False,Winter,Medium,Goed,56.190926574974995,3502.749999999999,56.190926574974995,2024-07
T00345,2025-11-30,Worcester,K0107,Toestelle,Mikrogolf,2535.78,1779.42,1,0.0543621667706582,0.057370254350096,-0.4123517295081363,2535.78,7.838650839244778,False,False,False,False,False,True,False,False,False,2025,11,4,6,29.827508695549298,756.3600000000001,November,True,Lente,Laag,Gemiddeld,42.50598509626733,706.3600000000001,42.50598509626733,2025-11
T00346,2025-09-28,Paarl,K0195,Meubels,Eetstel,13567.03,9352.75,1,0.5797773787466719,0.5604197719803066,-0.4123517295081363,13567.03,9.515471569114146,False,False,True,False,False,False,False,False,False,2025,9,3,6,31.06265704431995,4214.280000000001,September,True,Lente,Medium,Goed,45.05926064526477,4164.280000000001,45.05926064526477,2025-09
T00347,2025-02-11,Paarl,K0074,Meubels,Bed,10075.08,6979.98,1,0.4134568212885741,0.4028113218074718,-0.4123517295081363,10075.08,9.217919577099575,True,False,False,False,False,False,False,False,False,2025,2,1,1,30.720351600185808,3095.1000000000004,February,False,Somer,Medium,Goed,44.34253393276199,3045.1000000000004,44.34253393276199,2025-02
T00348,2024-12-20,Paarl,K0147,Toestelle,Droër,5887.98,3860.08,1,0.2140264725914847,0.1955756421190793,-0.4123517295081363,5887.98,8.680838086776467,False,True,False,False,False,False,False,False,False,2024,12,4,4,34.44135340133628,2027.8999999999996,December,False,Somer,Medium,Goed,52.53518061801827,1977.8999999999996,52.53518061801827,2024-12
T00349,2024-10-25,Paarl,K0011,Toestelle,Droër,6176.15,4013.11,1,0.2277519254309297,0.2057404794737108,-0.4123517295081363,6176.15,8.728612279033888,False,True,False,False,False,False,False,False,False,2024,10,4,4,35.0224654517782,2163.0399999999995,October,False,Lente,Medium,Goed,53.899344897099745,2113.0399999999995,53.899344897099745,2024-10
T00350,2025-09-25,Worcester,K0168,Meubels,Kas,4531.85,3255.9,1,0.1494343972222354,0.1554436978406944,-0.4123517295081363,4531.85,8.41910615972491,False,False,False,True,False,False,False,False,False,2025,9,3,3,28.1551684190783,1275.9500000000003,September,False,Lente,Laag,Gemiddeld,39.188857151632426,1225.9500000000003,39.188857151632426,2025-09
T00352,2025-09-23,Stellenbosch,K0151,Meubels,Bank,9694.59,6774.56,1,0.395334193843384,0.3891665404614064,-0.4123517295081363,9694.59,9.179426421936492,False,False,False,False,False,False,False,False,False,2025,9,3,1,30.120201060591523,2920.0299999999997,September,False,Lente,Medium,Goed,43.10287310172173,2870.0299999999997,43.10287310172173,2025-09
T00353,2025-06-25,Worcester,K0053,Toestelle,Wasmajien,7620.15,5354.73,1,0.2965292232070987,0.2948560064404536,-0.4123517295081363,7620.15,8.938682555928791,False,False,False,False,False,False,False,True,False,2025,6,2,2,29.729336036692196,2265.42,June,False,Winter,Medium,Gemiddeld,42.306895025519495,2215.42,42.306895025519495,2025-06
T00354,2025-01-28,Stellenbosch,K0138,Toestelle,Droër,8752.15,5947.14,1,0.3504460522116854,0.3342061423435918,-0.4123517295081363,8752.15,9.077168914567208,False,True,False,False,False,False,False,False,False,2025,1,1,1,32.04938215181412,2805.0099999999993,January,False,Somer,Medium,Goed,47.165696452412405,2755.0099999999993,47.165696452412405,2025-01
T00355,2024-12-20,Paarl,K0132,Toestelle,Stoof,5298.3,3554.97,1,0.1859401866131944,0.1753090700399339,-0.4123517295081363,5298.3,8.575330015345783,False,False,False,False,False,False,True,False,False,2024,12,4,4,32.903572844119815,1743.3300000000004,December,False,Somer,Medium,Goed,49.03923239858566,1693.3300000000004,49.03923239858566,2024-12
T00356,2024-10-06,Stellenbosch,K0168,Toestelle,Yskas,11992.09,7720.21,3,0.5047634470571986,0.4519802269569122,3.146503737778303,35976.270000000004,10.490642629139453,False,False,False,False,False,False,False,False,True,2024,10,4,6,35.622481152159466,4271.88,October,True,Lente,Hoog,Goed,55.33372796853971,4221.88,55.33372796853971,2024-10
T00357,2024-11-07,Worcester,K0083,Meubels,Bank,12699.92,8449.51,1,0.5384771829885736,0.5004231197408939,-0.4123517295081363,12699.92,9.449429710767848,False,False,False,False,False,False,False,False,False,2024,11,4,3,33.46800609767621,4250.41,November,False,Lente,Medium,Goed,50.30362707423271,4200.41,50.30362707423271,2024-11
T00358,2025-03-11,Worcester,K0162,Toestelle,Mikrogolf,1937.26,1310.85,1,0.0258548341771729,0.0262460444614489,-0.4123517295081363,1937.26,7.569545942378936,False,False,False,False,False,True,False,False,False,2025,3,1,1,32.33484405810268,626.4100000000001,March,False,Herfs,Laag,Goed,47.786550711370495,576.4100000000001,47.786550711370495,2025-03
T00359,2025-04-02,Worcester,K0163,Toestelle,Mikrogolf,2554.7,1729.87,1,0.0552633208384733,0.0540789540108031,-0.4123517295081363,2554.7,7.846081437716904,False,False,False,False,False,True,False,False,False,2025,4,2,2,32.286765569342776,824.8299999999999,April,False,Herfs,Laag,Goed,47.68161769381514,774.8299999999999,47.68161769381514,2025-04
T00360,2024-10-04,Paarl,K0125,Toestelle,Stoof,9806.38,6322.83,1,0.4006587188561249,0.3591609077213706,-0.4123517295081363,9806.38,9.190890442474824,False,False,False,False,False,False,True,False,False,2024,10,4,4,35.52330217674615,3483.5499999999993,October,False,Lente,Medium,Goed,55.0947914146039,3433.5499999999993,55.0947914146039,2024-10
T00361,2025-06-01,Worcester,K0118,Meubels,Eetstel,12628.58,8710.26,1,0.5350792796483023,0.5177431311126521,-0.4123517295081363,12628.58,9.443796960634836,False,False,True,False,False,False,False,False,False,2025,6,2,6,31.027399755158534,3918.3199999999997,June,True,Winter,Medium,Goed,44.98510951452654,3868.3199999999997,44.98510951452654,2025-06
T00362,2025-07-02,Stellenbosch,K0055,Toestelle,Wasmajien,7707.2,5336.45,3,0.3006753892537854,0.2936417789893483,3.146503737778303,23121.6,10.048565773210932,False,False,False,False,False,False,False,True,False,2025,7,3,2,30.76019825617604,2370.75,July,False,Winter,Hoog,Goed,44.4256012892466,2320.75,44.4256012892466,2025-07
T00363,2025-11-19,Paarl,K0148,Toestelle,Stoof,11367.74,7898.84,1,0.4750258391163736,0.4638455141336606,-0.4123517295081363,11367.74,9.338622762661869,False,False,False,False,False,False,True,False,False,2025,11,4,2,30.51530031475033,3468.8999999999996,November,False,Lente,Medium,Goed,43.916575092038826,3418.8999999999996,43.916575092038826,2025-11
T00364,2024-11-11,Worcester,K0196,Toestelle,Stoof,7579.81,4915.76,2,0.2946078408024653,0.2656979416586293,1.3670760041350831,15159.62,9.626456555457723,False,False,False,False,False,False,True,False,False,2024,11,4,0,35.146659348981046,2664.05,November,False,Lente,Hoog,Goed,54.19406154897717,2614.05,54.19406154897717,2024-11
T00366,2025-09-25,Paarl,K0177,Meubels,Kas,5811.32,4014.97,1,0.2103751792067748,0.2058640277810989,-0.4123517295081363,5811.32,8.667735081674167,False,False,False,True,False,False,False,False,False,2025,9,3,3,30.91122154691189,1796.35,September,False,Lente,Medium,Goed,44.74130566355415,1746.35,44.74130566355415,2025-09
T00367,2024-11-13,Worcester,K0071,Toestelle,Wasmajien,7083.59,4688.66,2,0.2709730272965854,0.2506130918694585,1.3670760041350831,14167.18,9.558753884068585,False,False,False,False,False,False,False,True,False,2024,11,4,2,33.809551371550306,2394.9300000000003,November,False,Lente,Medium,Goed,51.07919960073881,2344.9300000000003,51.07919960073881,2024-11
T00368,2024-10-04,Worcester,K0171,Toestelle,Stoof,10469.54,6969.64,1,0.4322448357489534,0.4021244994965074,-0.4123517295081363,10469.54,9.256320878465822,False,False,False,False,False,False,True,False,False,2024,10,4,4,33.42935792785548,3499.9000000000005,October,False,Lente,Medium,Goed,50.21636698595624,3449.9000000000005,50.21636698595624,2024-10
T00369,2024-12-17,Stellenbosch,K0194,Toestelle,Stoof,8215.59,5400.35,1,0.3248898563011722,0.2978862611625231,-0.4123517295081363,8215.59,9.013910560130393,False,False,False,False,False,False,True,False,False,2024,12,4,1,34.2670459455742,2815.24,December,False,Somer,Medium,Goed,52.1306952327164,2765.24,52.1306952327164,2024-12
T00370,2025-02-25,Paarl,K0123,Meubels,Eetstel,13719.36,9562.9,1,0.5870328121055666,0.5743787380005366,-0.4123517295081363,13719.36,9.526636140002694,False,False,True,False,False,False,False,False,False,2025,2,1,1,30.296311198190008,4156.460000000001,February,False,Somer,Medium,Goed,43.46443024605508,4106.460000000001,43.46443024605508,2025-02
T00371,2024-09-18,Stellenbosch,K0003,Meubels,Lessenaar,3487.9,2289.04,1,0.0997113639719365,0.0912211620980362,-0.4123517295081363,3487.9,8.15734177926843,False,False,False,False,True,False,False,False,False,2024,9,3,2,34.37197167349982,1198.8600000000001,September,False,Lente,Laag,Goed,52.373920945025,1148.8600000000001,52.373920945025,2024-09
T00372,2024-07-09,Worcester,K0109,Toestelle,Yskas,5690.29,3603.12,3,0.2046105556957986,0.1785073770295798,3.146503737778303,17070.87,9.74518735870467,False,False,False,False,False,False,False,False,True,2024,7,3,1,36.67950139623816,2087.17,July,False,Winter,Hoog,Goed,57.92674126867826,2037.17,57.92674126867826,2024-07
T00373,2024-11-13,Paarl,K0188,Meubels,Bank,8775.1,5756.95,1,0.3515391540011336,0.3215729957940436,-0.4123517295081363,8775.1,9.079787396603,False,False,False,False,False,False,False,False,False,2024,11,4,2,34.39447983498764,3018.1500000000005,November,False,Lente,Medium,Goed,52.42619789992966,2968.1500000000005,52.42619789992966,2024-11
T00374,2024-10-13,Stellenbosch,K0036,Toestelle,Stoof,6168.86,4093.52,2,0.2274047048625168,0.2110816189345087,1.3670760041350831,12337.72,9.420497564364538,False,False,False,False,False,False,True,False,False,2024,10,4,6,33.642196451208164,2075.3399999999997,October,True,Lente,Medium,Goed,50.69817663038167,2025.3399999999997,50.69817663038167,2024-10
T00375,2025-07-27,Stellenbosch,K0003,Meubels,Eetstel,14221.23,10111.75,1,0.6109367334593933,0.6108354522532288,-0.4123517295081363,14221.23,9.562561512440386,False,False,True,False,False,False,False,False,False,2025,7,3,6,28.89679725312086,4109.48,July,True,Winter,Medium,Gemiddeld,40.64064083862832,4059.4799999999996,40.64064083862832,2025-07
T00376,2024-12-16,Paarl,K0039,Toestelle,Wasmajien,4745.29,3238.13,1,0.1596004820126409,0.154263346538389,-0.4123517295081363,4745.29,8.465118539216583,False,False,False,False,False,False,False,True,False,2024,12,4,0,31.761177925901258,1507.1599999999999,December,False,Somer,Laag,Goed,46.544147393711796,1457.1599999999999,46.544147393711796,2024-12
T00377,2025-08-26,Worcester,K0026,Toestelle,Wasmajien,2954.67,2020.88,1,0.0743137749877353,0.0734089502113606,-0.4123517295081363,2954.67,7.9914806384884125,False,False,False,False,False,False,False,True,False,2025,8,3,1,31.603867775419925,933.79,August,False,Winter,Laag,Goed,46.207097897945445,883.79,46.207097897945445,2025-08
T00378,2024-11-21,Stellenbosch,K0081,Toestelle,Stoof,8402.27,5638.43,3,0.3337813701161689,0.3137004445082113,3.146503737778303,25206.81,10.134909146118956,False,False,False,False,False,False,True,False,False,2024,11,4,3,32.89396793961632,2763.84,November,False,Lente,Hoog,Goed,49.017900372976165,2713.84,49.017900372976165,2024-11
T00379,2024-11-21,Stellenbosch,K0154,Toestelle,Yskas,12697.91,8698.47,1,0.5383814472762952,0.5169599942609817,-0.4123517295081363,12697.91,9.4492714419917,False,False,False,False,False,False,False,False,True,2024,11,4,3,31.49683688103003,3999.4400000000005,November,False,Lente,Medium,Goed,45.978660615027714,3949.4400000000005,45.978660615027714,2024-11
T00380,2025-04-18,Worcester,K0156,Meubels,Bed,10253.13,6956.32,1,0.4219372907269722,0.4012397341984371,-0.4123517295081363,10253.13,9.235435830242606,True,False,False,False,False,False,False,False,False,2025,4,2,4,32.154181211005806,3296.8099999999995,April,False,Herfs,Medium,Goed,47.39301814752627,3246.8099999999995,47.39301814752627,2025-04
T00381,2025-12-04,Stellenbosch,K0062,Toestelle,Stoof,8016.0,5873.3,1,0.3153834429610436,0.3293014073879231,-0.4123517295081363,8016.0,8.989319566042951,False,False,False,False,False,False,True,False,False,2025,12,4,3,26.730289421157682,2142.7,December,False,Somer,Medium,Gemiddeld,36.482045868591754,2092.7,36.482045868591754,2025-12
T00382,2025-11-19,Paarl,K0153,Meubels,Bank,9233.69,6392.92,1,0.3733816616099794,0.3638165533476277,-0.4123517295081363,9233.69,9.1307223241219,False,False,False,False,False,False,False,False,False,2025,11,4,2,30.765273687983896,2840.7700000000004,November,False,Lente,Medium,Goed,44.436188783842134,2790.7700000000004,44.436188783842134,2025-11
T00383,2024-09-11,Worcester,K0034,Meubels,Bed,13146.72,8875.28,2,0.559758136344801,0.5287043900831891,1.3670760041350831,26293.44,10.177112788972172,True,False,False,False,False,False,False,False,False,2024,9,3,2,32.49053756374213,4271.439999999999,September,False,Lente,Hoog,Goed,48.12738302340882,4221.439999999999,48.12738302340882,2024-09
T00384,2025-08-01,Worcester,K0045,Toestelle,Stoof,8606.59,5943.34,1,0.3435130719732511,0.3339537318231214,-0.4123517295081363,8606.59,9.060399651155691,False,False,False,False,False,False,True,False,False,2025,8,3,4,30.944311277753446,2663.25,August,False,Winter,Medium,Goed,44.8106620183264,2613.25,44.8106620183264,2025-08
T00385,2025-10-26,Stellenbosch,K0068,Meubels,Lessenaar,4698.08,3383.22,1,0.157351883516787,0.1639007787528794,-0.4123517295081363,4698.08,8.45512202385681,False,False,False,False,True,False,False,False,False,2025,10,4,6,27.987177740694076,1314.8600000000001,October,True,Lente,Laag,Gemiddeld,38.864158996459004,1264.8600000000001,38.864158996459004,2025-10
T00386,2025-02-06,Stellenbosch,K0161,Meubels,Kas,5783.46,3988.24,1,0.2090482155530047,0.2040885190410525,-0.4123517295081363,5783.46,8.662930290413485,False,False,False,True,False,False,False,False,False,2025,2,1,3,31.040588160028776,1795.2200000000003,February,False,Somer,Medium,Goed,45.01283774296432,1745.2200000000003,45.01283774296432,2025-02
T00387,2025-11-26,Paarl,K0138,Toestelle,Mikrogolf,2483.62,1762.45,1,0.0518778012221782,0.0562430421047317,-0.4123517295081363,2483.62,7.817875009332625,False,False,False,False,False,True,False,False,False,2025,11,4,2,29.037050756556955,721.1699999999998,November,False,Lente,Laag,Gemiddeld,40.91860762007432,671.1699999999998,40.91860762007432,2025-11
T00388,2024-12-04,Paarl,K0053,Meubels,Bed,6913.15,4748.06,1,0.2628550199330326,0.2545586668473395,-0.4123517295081363,6913.15,8.841325315357603,True,False,False,False,False,False,False,False,False,2024,12,4,2,31.31842937011347,2165.0899999999992,December,False,Somer,Medium,Goed,45.599465887120196,2115.0899999999992,45.599465887120196,2024-12
T00389,2024-12-07,Worcester,K0196,Toestelle,Mikrogolf,2372.51,1585.95,1,0.0465856644106062,0.0445192376670891,-0.4123517295081363,2372.51,7.772125151169773,False,False,False,False,False,True,False,False,False,2024,12,4,5,33.15307417039339,786.5600000000002,December,True,Somer,Laag,Goed,49.59551057725654,736.5600000000002,49.59551057725654,2024-12
T00391,2025-09-18,Stellenbosch,K0080,Toestelle,Droër,7995.3,5742.5,1,0.3143975080136983,0.320613171578044,-0.4123517295081363,7995.3,8.98673421367586,False,True,False,False,False,False,False,False,False,2025,9,3,3,28.176553725313624,2252.8,September,False,Lente,Medium,Gemiddeld,39.23030039181541,2202.8,39.23030039181541,2025-09
T00392,2024-12-27,Stellenbosch,K0042,Meubels,Bank,6816.52,4650.01,1,0.2582525612875262,0.2480458111809889,-0.4123517295081363,6816.52,8.827251048342136,False,False,False,False,False,False,False,False,False,2024,12,4,4,31.78322663177105,2166.51,December,False,Somer,Medium,Goed,46.59151270642429,2116.51,46.59151270642429,2024-12
T00393,2025-11-21,Paarl,K0192,Toestelle,Wasmajien,4888.73,3453.7,1,0.1664324872709606,0.1685823296693953,-0.4123517295081363,4888.73,8.494892366220602,False,False,False,False,False,False,False,True,False,2025,11,4,4,29.353840363448175,1435.0299999999997,November,False,Lente,Laag,Gemiddeld,41.55051104612444,1385.0299999999997,41.55051104612444,2025-11
T00394,2025-04-02,Worcester,K0110,Meubels,Eetstel,12666.55,8722.83,1,0.5368877796459207,0.5185780785448401,-0.4123517295081363,12666.55,9.446798884451018,False,False,True,False,False,False,False,False,False,2025,4,2,2,31.13491834793215,3943.7199999999993,April,False,Herfs,Medium,Goed,45.21147379921424,3893.7199999999993,45.21147379921424,2025-04
T00395,2025-04-05,Worcester,K0148,Meubels,Bed,9871.36,6948.61,1,0.4037536972560526,0.4007276065371667,-0.4123517295081363,9871.36,9.19749421225499,True,False,False,False,False,False,False,False,False,2025,4,2,5,29.608382228993786,2922.750000000001,April,True,Herfs,Medium,Gemiddeld,42.06236930839407,2872.750000000001,42.06236930839407,2025-04
T00396,2024-09-17,Paarl,K0128,Toestelle,Droër,8025.87,5368.49,1,0.3158535481750678,0.2957699982198415,-0.4123517295081363,8025.87,8.990549942659706,False,True,False,False,False,False,False,False,False,2024,9,3,1,33.11017995556868,2657.38,September,False,Lente,Medium,Goed,49.49957995637507,2607.38,49.49957995637507,2024-09
T00397,2024-12-18,Paarl,K0147,Meubels,Bed,9443.34,6503.22,1,0.3833672298085762,0.3711431008233896,-0.4123517295081363,9443.34,9.153170899251556,True,False,False,False,False,False,False,False,False,2024,12,4,2,31.134323237329163,2940.12,December,False,Somer,Medium,Goed,45.21021893769548,2890.12,45.21021893769548,2024-12
T00398,2024-10-27,Stellenbosch,K0004,Meubels,Eetstel,11612.84,7867.73,2,0.4866998804494339,0.4617790690568614,1.3670760041350831,23225.68,10.053056896910922,False,False,True,False,False,False,False,False,False,2024,10,4,6,32.24973391521799,3745.1100000000006,October,True,Lente,Hoog,Goed,47.600896319522924,3695.1100000000006,47.600896319522924,2024-10
T00399,2025-03-08,Stellenbosch,K0039,Toestelle,Stoof,7555.86,5100.22,1,0.293467109305416,0.2779504797128366,-0.4123517295081363,7555.86,8.93021103897906,False,False,False,False,False,False,True,False,False,2025,3,1,5,32.49980809596789,2455.6399999999994,March,True,Herfs,Medium,Goed,48.147726960797755,2405.6399999999994,48.147726960797755,2025-03
T00400,2024-12-31,Stellenbosch,K0107,Toestelle,Wasmajien,7734.06,5258.52,1,0.3019547231999543,0.2884653706050679,-0.4123517295081363,7734.06,8.953518519926014,False,False,False,False,False,False,False,True,False,2024,12,4,1,32.00828542835199,2475.54,December,False,Somer,Medium,Goed,47.076744026836444,2425.54,47.076744026836444,2024-12
T00401,2025-05-24,Paarl,K0129,Meubels,Lessenaar,4259.67,2896.57,1,0.136470543407334,0.1315756261773622,-0.4123517295081363,4259.67,8.35718170389199,False,False,False,False,True,False,False,False,False,2025,5,2,5,32.00013146558301,1363.1,May,True,Herfs,Laag,Goed,47.059107841343376,1313.1,47.059107841343376,2025-05
T00402,2024-08-23,Stellenbosch,K0103,Meubels,Lessenaar,4125.18,2638.72,3,0.1300648240320452,0.1144482438870157,3.146503737778303,12375.54,9.423558024138767,False,False,False,False,True,False,False,False,False,2024,8,3,4,36.0338215544534,1486.4600000000005,August,False,Winter,Medium,Goed,56.33261581372789,1436.4600000000005,56.33261581372789,2024-08
T00403,2024-09-09,Paarl,K0142,Toestelle,Stoof,7850.26,5110.95,1,0.3074892952232166,0.2786632073140598,-0.4123517295081363,7850.26,8.968429307450315,False,False,False,False,False,False,True,False,False,2024,9,3,0,34.89451304797549,2739.3100000000004,September,False,Lente,Medium,Goed,53.59688511920485,2689.3100000000004,53.59688511920485,2024-09
T00404,2025-10-11,Stellenbosch,K0078,Toestelle,Wasmajien,8738.99,6293.25,1,0.3498192452596533,0.3571960910909714,-0.4123517295081363,8738.99,9.075664324484167,False,False,False,False,False,False,False,True,False,2025,10,4,5,27.986529335769923,2445.74,October,True,Lente,Medium,Gemiddeld,38.86290867198983,2395.74,38.86290867198983,2025-10
T00405,2025-03-06,Paarl,K0198,Toestelle,Droër,7211.72,5052.47,3,0.2770758217315304,0.2747787422516612,3.146503737778303,21635.16,9.982121268046244,False,True,False,False,False,False,False,False,False,2025,3,1,3,29.94084628909608,2159.25,March,False,Herfs,Hoog,Gemiddeld,42.73652292838948,2109.25,42.73652292838948,2025-03
T00406,2025-01-17,Worcester,K0105,Meubels,Bank,11226.13,7745.06,1,0.4682809962229641,0.4536308589131468,-0.4123517295081363,11226.13,9.326088449620386,False,False,False,False,False,False,False,False,False,2025,1,1,4,31.00863788322422,3481.069999999999,January,False,Somer,Medium,Goed,44.945681505372434,3431.069999999999,44.945681505372434,2025-01
T00407,2024-07-25,Stellenbosch,K0001,Toestelle,Yskas,9652.27,6304.31,3,0.3933185046177002,0.3579307385531829,3.146503737778303,28956.81,10.273595222093238,False,False,False,False,False,False,False,False,True,2024,7,3,3,34.685726777224424,3347.96,July,False,Winter,Hoog,Goed,53.105891049139395,3297.96,53.105891049139395,2024-07
T00408,2025-07-21,Worcester,K0061,Toestelle,Yskas,6497.77,4424.72,1,0.2430705919896358,0.2330811885081475,-0.4123517295081363,6497.77,8.779368207208098,False,False,False,False,False,False,False,False,True,2025,7,3,0,31.904022456935227,2073.05,July,False,Winter,Medium,Goed,46.85155218861306,2023.0500000000002,46.85155218861306,2025-07
T00409,2025-09-03,Paarl,K0024,Meubels,Bank,10693.19,7635.66,1,0.4428972198539673,0.4463640928764436,-0.4123517295081363,10693.19,9.27745588232298,False,False,False,False,False,False,False,False,False,2025,9,3,2,28.59324485957886,3057.5300000000007,September,False,Lente,Medium,Gemiddeld,40.042772988844455,3007.5300000000007,40.042772988844455,2025-09
T00410,2024-08-14,Stellenbosch,K0192,Toestelle,Stoof,10388.22,6842.73,1,0.4283715879268217,0.3936946523510046,-0.4123517295081363,10388.22,9.248524009090422,False,False,False,False,False,False,True,False,False,2024,8,3,2,34.129908685029775,3545.49,August,False,Winter,Medium,Goed,51.81396898606258,3495.49,51.81396898606258,2024-08
T00411,2024-09-25,Worcester,K0101,Meubels,Lessenaar,2943.37,1921.47,1,0.0737755592918415,0.0668057581482101,-0.4123517295081363,2943.37,7.987650151299605,False,False,False,False,True,False,False,False,False,2024,9,3,2,34.71870678847715,1021.8999999999999,September,False,Lente,Laag,Goed,53.1832399152732,971.8999999999999,53.1832399152732,2024-09
